8940 errors
1113 warnings

Errors and warnings:

Severity	Code	Description	Project	File	Line	Suppression State
Error	CS0246	The type or namespace name 'UIControlledApplication' could not be found (are you missing a using directive or an assembly reference?)	APIAppStartup	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\APIAppStartup\CS\AppSample.cs	44	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	APIAppStartup	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\APIAppStartup\CS\AppSample.cs	50	Active
Error	CS0246	The type or namespace name 'UIControlledApplication' could not be found (are you missing a using directive or an assembly reference?)	APIAppStartup	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\APIAppStartup\CS\AppSample.cs	50	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\Command.cs	27	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\Command.cs	28	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\Command.cs	29	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\Command.cs	36	Active
Error	CS0103	The name 'Autodesk' does not exist in the current context	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\Command.cs	36	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\Command.cs	37	Active
Error	CS0103	The name 'Autodesk' does not exist in the current context	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\Command.cs	37	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\Command.cs	38	Active
Error	CS0103	The name 'Autodesk' does not exist in the current context	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\Command.cs	38	Active
Error	CS0246	The type or namespace name 'IExternalCommand' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\Command.cs	39	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\Command.cs	57	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\Command.cs	57	Active
Error	CS0246	The type or namespace name 'ElementSet' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\Command.cs	59	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\DataManager.cs	27	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\DataManager.cs	28	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\DataManager.cs	29	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\DataManager.cs	30	Active
Error	CS0246	The type or namespace name 'ExternalCommandData' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\DataManager.cs	39	Active
Error	CS0246	The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\DataManager.cs	40	Active
Error	CS0246	The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\DataManager.cs	43	Active
Error	CS0246	The type or namespace name 'Phase' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\DataManager.cs	44	Active
Error	CS0246	The type or namespace name 'ExternalCommandData' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\DataManager.cs	50	Active
Error	CS0246	The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\DataManager.cs	114	Active
Error	CS0246	The type or namespace name 'Space' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\DataManager.cs	174	Active
Error	CS0246	The type or namespace name 'Zone' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\DataManager.cs	183	Active
Error	CS0246	The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\DataManager.cs	192	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\MainForm.cs	30	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\MainForm.cs	31	Active
Error	CS0246	The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\MainForm.cs	117	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceItem.cs	27	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceItem.cs	28	Active
Error	CS0246	The type or namespace name 'Space' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceItem.cs	39	Active
Error	CS0246	The type or namespace name 'Space' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceItem.cs	40	Active
Error	CS0246	The type or namespace name 'Space' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceItem.cs	57	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceManager.cs	26	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceManager.cs	27	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceManager.cs	28	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceManager.cs	30	Active
Error	CS0246	The type or namespace name 'ExternalCommandData' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceManager.cs	39	Active
Error	CS0246	The type or namespace name 'Space' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceManager.cs	40	Active
Error	CS0246	The type or namespace name 'ExternalCommandData' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceManager.cs	47	Active
Error	CS0246	The type or namespace name 'Space' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceManager.cs	47	Active
Error	CS0246	The type or namespace name 'Space' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceManager.cs	58	Active
Error	CS0246	The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceManager.cs	58	Active
Error	CS0246	The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceManager.cs	68	Active
Error	CS0246	The type or namespace name 'Phase' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceManager.cs	68	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceNode.cs	27	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceNode.cs	29	Active
Error	CS0246	The type or namespace name 'Space' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceNode.cs	40	Active
Error	CS0246	The type or namespace name 'Space' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceNode.cs	46	Active
Error	CS0246	The type or namespace name 'Space' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\SpaceNode.cs	56	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\ZoneEditorForm.cs	30	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\ZoneEditorForm.cs	31	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\ZoneEditorForm.Designer.cs	22	Active
Error	CS0246	The type or namespace name 'Zone' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\ZoneEditorForm.Designer.cs	32	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\ZoneManager.cs	26	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\ZoneManager.cs	27	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\ZoneManager.cs	28	Active
Error	CS0246	The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\ZoneManager.cs	29	Active
Error	CS0246	The type or namespace name 'ExternalCommandData' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\ZoneManager.cs	38	Active
Error	CS0246	The type or namespace name 'Zone' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\ZoneManager.cs	39	Active
Error	CS0246	The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\ZoneManager.cs	40	Active
Error	CS0246	The type or namespace name 'Zone' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\ZoneManager.cs	41	Active
Error	CS0246	The type or namespace name 'ExternalCommandData' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\ZoneManager.cs	48	Active
Error	CS0246	The type or namespace name 'Zone' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\ZoneManager.cs	48	Active
Error	CS0246	The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\ZoneManager.cs	59	Active
Error	CS0246	The type or namespace name 'Phase' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\ZoneManager.cs	59	Active
Error	CS0246	The type or namespace name 'SpaceSet' could not be found (are you missing a using directive or an assembly reference?)	AddSpaceAndZone	Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AddSpaceAndZone\CS\ZoneManager.cs	72	Active
